ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Extremadura,Badajoz,Ayuntamiento de Campanario,http://www.campanario.es,,403
Extremadura,Badajoz,Ayuntamiento de Casas de Reina,http://www.casasdereina.com/,,403
Extremadura,Badajoz,Ayuntamiento de Don Benito,https://donbenito.es,,"HTTPSConnectionPool(host='donbenito.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))"
Extremadura,Badajoz,Ayuntamiento de Fregenal de La Sierra,http://www.fregenaldelasierra.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Badajoz,Ayuntamiento de Fuente del Arco,http://fuentedelarco.org/,https://sede.dip-badajoz.es/index.php?id=ciudadanos,403
Extremadura,Badajoz,Ayuntamiento de Granja de Torrehermosa,http://www.granjadetorrehermosa.com,https://sede.granjadetorrehermosa.es,403
Extremadura,Badajoz,Ayuntamiento de Higuera de Vargas,http://www.higueradevargas.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Badajoz,Ayuntamiento de Llerena,https://llerena.org,https://sede.llerena.es,403
Extremadura,Badajoz,Ayuntamiento de Medina de Las Torres,http://www.medinadelastorres.es,,403
Extremadura,Badajoz,Ayuntamiento de Mengabril,http://www.mengabril.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Badajoz,Ayuntamiento de Montijo,https://ayuntamientomontijo.org,https://montijo.sedelectronica.es,"HTTPSConnectionPool(host='ayuntamientomontijo.org', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000023066240610>, 'Connection to ayuntamientomontijo.org timed out. (connect timeout=5)'))"
Extremadura,Badajoz,Ayuntamiento de Navalvillar de Pela,http://www.ayuntamientodenogales.com/,,"HTTPConnectionPool(host='www.ayuntamientodenogales.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066258110>: Failed to resolve 'www.ayuntamientodenogales.com' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Oliva de La Frontera,http://www.olivafrontera.com,,403
Extremadura,Badajoz,Ayuntamiento de Peralada del Zaucejo,http://www.peraledadelzaucejo.es/,,403
Extremadura,Badajoz,Ayuntamiento de Puebla del Maestre,http://www.puebladelmaestre.com,,403
Extremadura,Badajoz,Ayuntamiento de Quintana de La Serena,http://www.quintanadelaserena.org,,403
Extremadura,Badajoz,Ayuntamiento de Reina,http://www.retamal.org/,,"HTTPConnectionPool(host='www.retamal.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066240790>: Failed to resolve 'www.retamal.org' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Retamal de Llerena,http://www.retamal.org/,,"HTTPConnectionPool(host='www.retamal.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306625BFD0>: Failed to resolve 'www.retamal.org' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Los Santos de Maimona,http://www.lossantosdemaimona.org,,403
Extremadura,Badajoz,Ayuntamiento de Solana de Los Barros,http://www.solanadelosbarros.es,https://solanadelosbarros.sedelectronica.es,"HTTPSConnectionPool(host='www.solanadelosbarros.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.solanadelosbarros.es'. (_ssl.c:1006)"")))"
Extremadura,Badajoz,Ayuntamiento de Talarrubias,http://www.talarrubias.net,,410
Extremadura,Badajoz,Ayuntamiento de Táliga,http://ayuntamientotaliga.com,http://taliga.sedelectronica.es,"HTTPConnectionPool(host='ayuntamientotaliga.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624D2D0>: Failed to resolve 'ayuntamientotaliga.com' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Torremejía,http://www.torremejia.com,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Badajoz,Ayuntamiento de Trasierra,http://www.trasierra.org,,403
Extremadura,Badajoz,Ayuntamiento de Usagre,https://ayuntamientodeusagre.com,https://usagre.sedelectronica.es,403
Extremadura,Badajoz,Ayuntamiento de Valencia de Las Torres,http://www.valenciadelastorres.com,,"HTTPConnectionPool(host='www.valenciadelastorres.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624C710>: Failed to resolve 'www.valenciadelastorres.com' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Valencia del Mombuey,http://www.valenciadelmombuey.es,https://valenciadelmombuey.sedelectronica.es,"HTTPSConnectionPool(host='valenciademombuey.es', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000023066242610>: Failed to resolve 'valenciademombuey.es' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Badajoz,Ayuntamiento de Valencia del Ventoso,http://www.valenciadelventoso.es,,403
Extremadura,Badajoz,Ayuntamiento de Valle de Santa Ana,http://www.valledesantaana.es,,403
Extremadura,Badajoz,Ayuntamiento de Valverde de Llerena,http://www.valverdedellerena.es,,403
Extremadura,Badajoz,Ayuntamiento de Villagarcía de La Torre,http://www.villagarciadelatorre.es,,403
Extremadura,Badajoz,Ayuntamiento de Zarza Capilla,http://www.zarza-capilla.es,https://zarza-capilla.sedelectronica.es,"HTTPSConnectionPool(host='www.zarza-capilla.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.zarza-capilla.es'. (_ssl.c:1006)"")))"
Extremadura,Badajoz,Ayuntamiento de La Zarza,https://lazarza.net,,403
Extremadura,Badajoz,Ayuntamiento de El Carrascalejo,http://www.elcarrascalejo.es,,"HTTPConnectionPool(host='www.aytoelcarrascalejo.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023063AF2CD0>: Failed to resolve 'www.aytoelcarrascalejo.es' ([Errno 11002] getaddrinfo failed)""))"
Extremadura,Cáceres,Ayuntamiento de Abadía,http://www.abadia.es,https://abadia.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Abertura,http://www.abertura.es,https://abertura.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Acebo,http://www.acebo.es,https://acebo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Acehúche,http://www.acehuche.es,https://acehuche.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ahigal,http://www.ahigal.es,https://aytoahigal.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Alagón del Río,http://www.alagondelrio.es,https://alagondelrio.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Alcuéscar,http://www.alcuescar.es,,403
Extremadura,Cáceres,Ayuntamiento de Aldea del Cano,http://www.aldeadelcano.es,https://aldeadelcano.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de La Aldea del Obispo,http://www.laaldeadelobispo.es,https://aldeadelobispo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aldeacentenera,http://www.aldeacentenera.es,,403
Extremadura,Cáceres,Ayuntamiento de Aldeanueva del Camino,http://www.aldeanuevadelcamino.es,https://aldeanuevadelcamino.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aldehuela de Jerte,http://www.aldehueladeljerte.es,https://aldehueladeljerte.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aliseda,http://www.aliseda.es,https://aliseda.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Almoharín,https://www.almoharin.es,https://almoharin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Baños de Montemayor,http://www.banosdemontemayor.es,https://banosdemontemayor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Berrocalejo,http://www.berrocalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Berzocana,http://www.berzocana.es,,403
Extremadura,Cáceres,Ayuntamiento de Bohonal de Ibor,http://www.bohonaldeibor.es,,403
Extremadura,Cáceres,Ayuntamiento de Brozas,http://www.brozas.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabañas del Castillo,http://www.cabanasdelcastillo.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabezabellosa,http://www.cabezabellosa.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabezuela del Valle,http://www.cabezueladelvalle.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Cachorrilla,http://www.cachorrilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Cadalso,http://www.cadalso.es,,403
Extremadura,Cáceres,Ayuntamiento de Calzadilla,http://www.calzadilla.es/,,403
Extremadura,Cáceres,Ayuntamiento de Caminomorisco,http://www.caminomorisco.es,https://caminomorisco.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Campo Lugar,http://www.campolugar.es,,403
Extremadura,Cáceres,Ayuntamiento de Cañaveral,http://www.canaveral.es,https://canaveral.sedelectronica.es/,403
Extremadura,Cáceres,Ayuntamiento de Carcaboso,http://www.carcaboso.es,,403
Extremadura,Cáceres,Ayuntamiento de Carrascalejo,http://www.carrascalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Casar de Cáceres,http://www.casardecaceres.com,https://casardecaceres.sedelectronica.es,"HTTPSConnectionPool(host='www.casardecaceres.com', port=443): Read timed out. (read timeout=5)"
Extremadura,Cáceres,Ayuntamiento de Casar de Palomero,http://www.casardepalomero.es,https://casardepalomero.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Casares de Las Hurdes,http://www.casaresdelashurdes.es,https://casaresdelashurdes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Casas de Don Antonio,http://www.casasdedonantonio.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas de Millán,http://www.casasdemillan.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas de Miravete,http://www.casasdemiravete.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas del Castañar,http://www.casasdelcastanar.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas del Monte,http://www.casasdelmonte.es,,403
Extremadura,Cáceres,Ayuntamiento de Castañar de Ibor,http://www.castanardeibor.es,http://castanardeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ceclavín,http://www.ceclavin.es,http://ceclavin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Cerezo,http://www.cerezo.es,,403
Extremadura,Cáceres,Ayuntamiento de Cilleros,http://www.cilleros.es,,"HTTPConnectionPool(host='www.cilleros.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023065AEE610>: Failed to resolve 'www.cilleros.es' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Cáceres,Ayuntamiento de Conquista de La Sierra,https://www.conquistadelasierra.es,https://conquistadelasierra.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Coria,https://www.coria.org/a2012/index.asp,https://sede.coria.org/PortalCiudadano/menus/wfrBienvenida.aspx?param=MTAmMDY3,404
Extremadura,Cáceres,Ayuntamiento de Cuacos de Yuste,http://www.cuacosdeyuste.es,https://cuacosdeyuste.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de La Cumbre,http://www.lacumbre.es,,403
Extremadura,Cáceres,Ayuntamiento de Descargamaría,http://www.descargamaria.es,,403
Extremadura,Cáceres,Ayuntamiento de Eljas,http://www.eljas.es,,403
Extremadura,Cáceres,Ayuntamiento de Fresnedoso de Ibor,https://www.fresnedosodeibor.es,https://fresnedosodeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Galisteo,http://www.galisteo.es,,403
Extremadura,Cáceres,Ayuntamiento de Garciaz,http://www.garciaz.es,,403
Extremadura,Cáceres,Ayuntamiento de Garganta La Olla,http://www.gargantalaolla.es,,403
Extremadura,Cáceres,Ayuntamiento de La Garganta,http://www.lagarganta.es,,403
Extremadura,Cáceres,Ayuntamiento de Gargantilla,http://www.gargantilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Gargüera,http://www.garguera.es,https://garguera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Garrovillas de Alconétar,http://www.garrovillasdealconetar.es,https://garrovillasdealconetar.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Garvín de La Jara,http://www.garvin.es,https://garvin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Gata,https://www.gata.es,https://gata.sedelectronica.es,410
Extremadura,Cáceres,Ayuntamiento de La Granja,http://www.lagranja.es,https://aytolagranja.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Guadalupe,http://www.ayuntamientodeguadalupe.es,https://guadalupe.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Coria,http://www.guijodecoria.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Galisteo,http://www.guijodegalisteo.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Granadilla,http://www.guijodegranadilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Santa Bárbara,http://www.guijodesantabarbara.es,,403
Extremadura,Cáceres,Ayuntamiento de Herguijuela,http://www.herguijuela.es,,403
Extremadura,Cáceres,Ayuntamiento de Hernán Pérez,http://www.hernanperez.es,,403
Extremadura,Cáceres,Ayuntamiento de Herrera de Alcántara,http://www.herreradealcantara.es,,403
Extremadura,Cáceres,Ayuntamiento de Herreruela,http://www.herreruela.es,,403
Extremadura,Cáceres,Ayuntamiento de Hervás,http://www.hervas.es,https://hervas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Higuera,http://www.higuera.es,https://higuera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Hinojal,http://www.hinojal.es,,403
Extremadura,Cáceres,Ayuntamiento de Holguera,https://www.holguera.es,,403
Extremadura,Cáceres,Ayuntamiento de Ibahernando,http://www.ibahernando.es,,403
Extremadura,Cáceres,Ayuntamiento de Jaraíz de La Vera,http://www.jaraizdelavera.es,https://jaraizdelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Jarandilla de La Vera,http://www.jarandilladelavera.es/,https://jarandilladelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Jarilla,http://www.jarilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Jerte,http://www.jerte.es,https://jerte.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ladrillar,http://www.ladrillar.es,https://ladrillar.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Losar de La Vera,http://www.losardelavera.es,,"HTTPConnectionPool(host='www.losardelavera.es', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306624F710>: Failed to resolve 'www.losardelavera.es' ([Errno 11001] getaddrinfo failed)""))"
Extremadura,Cáceres,Ayuntamiento de Madrigalejo,http://www.madrigalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Madroñera,http://www.madronera.es/,,403
Extremadura,Cáceres,Ayuntamiento de Majadas de Tiétar,http://www.majadas.es,https://majadas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Malpartida de Plasencia,http://www.malpartidadeplasencia.es,https://malpartidadeplasencia.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Mirabel,http://www.mirabel.es,https://mirabel.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Mohedas de Granadilla,http://www.mohedasdegranadilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Monroy,http://www.monroy.es,,403
Extremadura,Cáceres,Ayuntamiento de MontÁnchez,http://www.montanchez.es,,403
Extremadura,Cáceres,Ayuntamiento de Navaconcejo,http://www.navaconcejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Navalvillar de Ibor,https://www.navalvillardeibor.es,https://navalvillardeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Navas del Madroño,http://www.navasdelmadrono.es,,403
Extremadura,Cáceres,Ayuntamiento de Navezuelas,http://www.navezuelas.es,https://navezuelas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Nuñomoral,http://www.nunomoral.es/,,403
Extremadura,Cáceres,Ayuntamiento de Oliva de Plasencia,http://www.olivadeplasencia.es,,403
Extremadura,Cáceres,Ayuntamiento de Pasarón de La Vera,http://www.pasarondelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Peraleda de La Mata,http://www.peraledadelamata.es,,403
Extremadura,Cáceres,Ayuntamiento de Peraleda de San Román,http://www.peraledadesanroman.es,,403
Extremadura,Cáceres,Ayuntamiento de Perales del Puerto,http://www.peralesdelpuerto.es,,403
Extremadura,Cáceres,Ayuntamiento de Pescueza,http://www.pescueza.es,,403
Extremadura,Cáceres,Ayuntamiento de Piedras Albas,http://www.piedrasalbas.es,,403
Extremadura,Cáceres,Ayuntamiento de Piornal,https://www.piornal.es,https://piornal.sedelectronica.es,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Plasenzuela,https://www.plasenzuela.es,https://plasenzuela.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Pozuelo de Zarzón,http://www.pozuelodezarzon.es,,403
Extremadura,Cáceres,Ayuntamiento de Pueblonuevo de Miramontes,https://www.pueblonuevodemiramontes.es,https://pueblonuevodemiramontes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Riolobos,http://www.riolobos.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de Gata,http://www.robledillodegata.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de La Vera,http://www.robledillodelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de Trujillo,https://www.robledillodetrujillo.es,http://robledillodetrujillo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Robledollano,https://www.robledollano.es,https://robledollano.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Rosalejo,http://www.rosalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Ruanes,http://www.ruanes.es,,403
Extremadura,Cáceres,Ayuntamiento de Salorino,http://www.salorino.es,,403
Extremadura,Cáceres,Ayuntamiento de San Martín de Trevejo,http://www.sanmartindetrevejo.es,https://san-martin-de-trevejo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Santa Cruz de La Sierra,https://www.santacruzdelasierra.es,https://santacruzdelasierra.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Santa Cruz de Paniagua,http://www.santacruzdepaniagua.es,,403
Extremadura,Cáceres,Ayuntamiento de Santa Marta de Magasca,http://www.santamartademagasca.es,,403
Extremadura,Cáceres,Ayuntamiento de Santiago del Campo,http://www.santiagodelcampo.es,,403
Extremadura,Cáceres,Ayuntamiento de Santibáñez El Alto,http://www.santibanezelalto.es,,403
Extremadura,Cáceres,Ayuntamiento de Santibañez el Bajo,https://www.santibanezelbajo.es,https://santibanezelbajo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Saucedilla,http://www.saucedilla.es,https://saucedilla.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Segura de Toro,https://www.seguradetoro.es,https://seguradetoro.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Serradilla,http://www.serradilla.es,https://serradilla.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Serrejón,http://www.serrejon.es,,403
Extremadura,Cáceres,Ayuntamiento de Sierra de Fuentes,http://www.sierradefuentes.es,https://sierradefuentes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Talaván,http://www.talavan.es,,403
Extremadura,Cáceres,Ayuntamiento de Talaveruela de La Vera,https://www.talaverueladelavera.es,https://talaverueladelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Talayuela,http://www.talayuela.es,,403
Extremadura,Cáceres,Ayuntamiento de Tejeda de Tiétar,http://www.tejedadetietar.es,,403
Extremadura,Cáceres,Ayuntamiento de Toril,http://www.toril.es,,403
Extremadura,Cáceres,Ayuntamiento de Tornavacas,http://www.tornavacas.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de El Torno,http://www.aytoeltorno.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Torre de Don Miguel,https://www.torrededonmiguel.es,https://torrededonmiguel.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Torre de Santa María,http://www.torredesantamaria.es,,403
Extremadura,Cáceres,Ayuntamiento de Torrecilla de Los Ángeles,http://www.torrecilladelosangeles.es,,403
Extremadura,Cáceres,Ayuntamiento de Torrecillas de La Tiesa,http://www.torrecillasdelatiesa.es,,403
Extremadura,Cáceres,Ayuntamiento de Torremenga,http://www.torremenga.es,https://torremenga.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Torremocha,http://www.torremocha.es,,403
Extremadura,Cáceres,Ayuntamiento de Torreorgaz,http://www.torreorgaz.es,,403
Extremadura,Cáceres,Ayuntamiento de Torrequemada,http://www.torrequemada.es,,403
Extremadura,Cáceres,Ayuntamiento de Trujillo,http://www.trujillo.es,https://trujillo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Valdastillas,http://www.valdastillas.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Valdecañas de Tajo,https://www.valdecanasdetajo.es,https://valdecanasdetajo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Valdefuentes,https://www.valdefuentes.es,,403
Extremadura,Cáceres,Ayuntamiento de Valdehuncar,https://www.valdehuncar.es,,403
Extremadura,Cáceres,Ayuntamiento de Valdeobispo,http://www.valdeobispo.es,,403
Extremadura,Cáceres,Ayuntamiento de Valencia de Alcántara,http://www.valenciadealcantara.net,,403
Extremadura,Cáceres,Ayuntamiento de Valverde del Fresno,http://www.valverdedelfresno.es,,403
Extremadura,Cáceres,Ayuntamiento de Vegaviana,http://www.vegaviana.es,https://vegaviana.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Viandar de La Vera,http://www.viandardelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Villa del Campo,http://www.villadelcampo.es,,403
Extremadura,Cáceres,Ayuntamiento de Villa del Rey,http://www.villadelrey.es,,403
Extremadura,Cáceres,Ayuntamiento de Villamiel,http://www.villamiel.es,,403
Extremadura,Cáceres,Ayuntamiento de Villanueva de La Vera,http://www.villanuevadelavera.es,https://villanuevadelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Villar del Pedroso,http://www.villardelpedroso.es,https://villardelpedroso.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Villasbuenas de Gata,http://www.villasbuenasdegata.es,,403
Extremadura,Cáceres,Ayuntamiento de Zarza de Granadilla,https://www.zarzadegranadilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Zorita,http://www.zorita.es,http://www.zorita.es/administracion-electronica,403
Extremadura,Cáceres,Ayuntamiento de Rebollar,http://www.rebollar.es,https://ayuntamientoderebollar.sedelectronica.es/info.0,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Zarza de Montánchez,http://www.zarzademontanchez.es,https://zarzademontanchez.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aceituna,http://www.aceituna.es/,https://aceituna.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Botija,http://www.botija.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabrero,http://www.cabrero.es,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Extremadura,Cáceres,Ayuntamiento de Campillo de deleitosa,http://www.campillodedeleitosa.es,https://campillo-de-deleitosa.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Casillas de Coria,https://www.casillasdecoria.es,https://casillasdecoria.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Deleitosa,http://www.deleitosa.es,,403
Extremadura,Cáceres,Ayuntamiento de El Gordo,http://www.aytoelgordo.es,https://elgordo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de HuÉlaga,http://www.huelaga.es,,403
Extremadura,Cáceres,Ayuntamiento de Mesas de Ibor,http://www.mesasdeibor.es,,403
Extremadura,Cáceres,Ayuntamiento de Morcillo,http://www.morcillo.es,,403
Extremadura,Cáceres,Ayuntamiento de Pedroso de Acim,http://www.pedrosodeacim.es,,403
Extremadura,Cáceres,Ayuntamiento de La Pesga,http://www.lapesga.com,,403
Extremadura,Cáceres,Ayuntamiento de Puerto de Santa Cruz,https://www.puertodesantacruz.es,http://puertodesantacruz.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Romangordo,https://romangordo.org,https://romangordo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Salvatierra de Santiago,http://www.salvatierradesantiago.es,,403
Extremadura,Cáceres,Ayuntamiento de Santa Ana,http://www.aytosantaana.es,,403
Extremadura,Cáceres,Ayuntamiento de Valdelacasa de Tajo,http://www.valdelacasadetajo.es,http://valdelacasadetajo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Valverde de La Vera,http://www.valverdedelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Zarza La Mayor,http://www.zarzalamayor.es,https://zarzalamayor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Tiétar,http://www.tietar.es,https://tietar.sedelectronica.es,403
Galicia,A Coruña,Ayuntamiento de Arteixo,http://www.arteixo.org,https://sede.arteixo.org/gl/,403
Galicia,A Coruña,Ayuntamiento de Betanzos,http://www.betanzos.net ,,"HTTPConnectionPool(host='www.betanzos.net%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306625AD10>: Failed to resolve 'www.betanzos.net%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Boiro,http://www.boiro.org ,,"HTTPConnectionPool(host='www.boiro.org%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066241BD0>: Failed to resolve 'www.boiro.org%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Brión,http://www.concellodebrion.org ,,"HTTPConnectionPool(host='www.concellodebrion.org%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000023066243110>: Failed to resolve 'www.concellodebrion.org%20' ([Errno 11001] getaddrinfo failed)""))"
Galicia,A Coruña,Ayuntamiento de Camariñas,http://www.camarinas.net ,,"HTTPConnectionPool(host='www.camarinas.net%20', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000002306626F290>: Failed to resolve 'www.camarinas.net%20' ([Errno 11001] getaddrinfo failed)""))"
